[Nome : StudyDataset;Dataset : Mixed Files;File Name : C:\Documents and Settings\study_dataset.csv;Date : 06/01/2021;Time : 12:43:48]
#Games;Titanic;Contry_Vaccinations;NBA#

[Grupo;GAME_DATE_EST;GAME_ID;GAME_STATUS_TEXT;HOME_TEAM_ID;VISITOR_TEAM_ID;SEASON;TEAM_ID_home;PTS_home;FG_PCT_home;FT_PCT_home;FG3_PCT_home;AST_home;REB_home;TEAM_ID_away;PTS_away;FG_PCT_away;FT_PCT_away;FG3_PCT_away;AST_away;REB_away;HOME_TEAM_WINS]
Contry_Vaccinations;Lithuania;LTU;24/01/2021;null;null;null;null;22500;null;null;null;8270;Moderna, Pfizer/BioNTech;Ministry of Health;https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Contry_Vaccinations;Lithuania;LTU;25/01/2021;673500;583080;90420;null;16210;247;214;33;5950;Moderna, Pfizer/BioNTech;Ministry of Health;https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Contry_Vaccinations;Lithuania;LTU;26/01/2021;700180;603520;96660;26680;11170;257;222;36;4100;Moderna, Pfizer/BioNTech;Ministry of Health;https://ls-osp-sdg.maps.arcgis.com/apps/opsdashboard/index.html#/b7063ad3f8c149d394be7f043dfce460
Contry_Vaccinations;Luxembourg;LUX;30/12/2020;12000;12000;null;null;null;19;19;null;null;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;31/12/2020;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;01/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;02/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;03/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;04/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;05/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;06/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;07/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;08/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;09/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;10/01/2021;null;null;null;null;620;null;null;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;11/01/2021;19430;19430;null;null;620;31;31;null;990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;12/01/2021;23720;23720;null;4290;1140;38;38;null;1820;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;13/01/2021;28710;28710;null;4990;1770;46;46;null;2830;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;14/01/2021;32330;32330;null;3620;2200;52;52;null;3510;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;15/01/2021;null;null;null;null;2360;null;null;null;3770;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;16/01/2021;null;null;null;null;2520;null;null;null;4030;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;17/01/2021;37550;37550;null;null;2680;6;6;null;4280;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;18/01/2021;45690;45690;null;8140;3750;73;73;null;5990;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;19/01/2021;52940;52940;null;7250;4170;85;85;null;6660;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;20/01/2021;61930;61930;null;8990;4750;99;99;null;7590;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;21/01/2021;68970;68970;null;7040;5230;11;11;null;8350;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;22/01/2021;null;null;null;null;5580;null;null;null;8910;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;23/01/2021;null;null;null;null;5920;null;null;null;9460;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;24/01/2021;null;null;null;null;6260;null;null;null;10000;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;25/01/2021;85540;73090;12450;null;5690;137;117;2;9090;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Luxembourg;LUX;26/01/2021;95250;82800;12450;9710;6040;152;132;2;9650;Pfizer/BioNTech;Government of Luxembourg;https://data.public.lu/fr/datasets/r/51b3e720-0ca5-4002-9024-3fc8d0708c0d
Contry_Vaccinations;Malta;MLT;28/12/2020;1300;null;null;null;null;3;null;null;null;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;29/12/2020;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;30/12/2020;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;31/12/2020;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;01/01/2021;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;02/01/2021;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;03/01/2021;null;null;null;null;2590;null;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;04/01/2021;19400;null;null;null;2590;44;null;null;5870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;05/01/2021;null;null;null;null;2810;null;null;null;6360;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;06/01/2021;null;null;null;null;3040;null;null;null;6890;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;07/01/2021;null;null;null;null;3270;null;null;null;7410;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;08/01/2021;null;null;null;null;3500;null;null;null;7930;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;09/01/2021;null;null;null;null;3730;null;null;null;8450;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;10/01/2021;null;null;null;null;3960;null;null;null;8970;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;11/01/2021;48700;null;null;null;4190;11;null;null;9490;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;12/01/2021;null;null;null;null;5240;null;null;null;11870;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;13/01/2021;null;null;null;null;6290;null;null;null;14250;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;14/01/2021;null;null;null;null;7350;null;null;null;16650;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;15/01/2021;94960;null;null;null;8400;215;null;null;19020;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;16/01/2021;null;null;null;null;9380;null;null;null;21240;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;17/01/2021;117050;null;null;null;10360;265;null;null;23460;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;18/01/2021;130020;null;null;12970;11620;294;null;null;26320;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;19/01/2021;142760;null;null;12740;11780;323;null;null;26680;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;20/01/2021;153160;null;null;10400;11620;347;null;null;26320;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;21/01/2021;165310;null;null;12150;11700;374;null;null;26500;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;22/01/2021;177670;null;null;12360;11820;402;null;null;26770;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;23/01/2021;189300;null;null;11630;11900;429;null;null;26950;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;24/01/2021;199810;null;null;10510;11820;453;null;null;26770;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;25/01/2021;211720;null;null;11910;11670;48;null;null;26430;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Malta;MLT;26/01/2021;223710;null;null;11990;11560;507;null;null;26180;Pfizer/BioNTech;Ministry of Health;https://deputyprimeminister.gov.mt/en/health-promotion/covid-19/Pages/covid-19-infographics.aspx
Contry_Vaccinations;Mexico;MEX;24/12/2020;29240;29240;null;null;null;0;0;null;null;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;25/12/2020;null;null;null;null;13000;null;null;null;100;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;26/12/2020;null;null;null;null;13000;null;null;null;100;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;27/12/2020;68240;68240;null;null;13000;1;1;null;100;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;28/12/2020;95790;95790;null;27550;16640;1;1;null;130;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;29/12/2020;185290;185290;null;89500;31210;1;1;null;240;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;30/12/2020;249980;249980;null;64690;36790;2;2;null;290;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;31/12/2020;null;null;null;null;36950;null;null;null;290;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;01/01/2021;null;null;null;null;40510;null;null;null;310;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;02/01/2021;null;null;null;null;44070;null;null;null;340;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;03/01/2021;null;null;null;null;47630;null;null;null;370;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;04/01/2021;439600;439600;null;null;49120;3;3;null;380;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;05/01/2021;482360;482360;null;42760;42440;4;4;null;330;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;06/01/2021;531850;531850;null;49490;40270;4;4;null;310;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;07/01/2021;584020;584020;null;52170;42300;5;5;null;330;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;08/01/2021;674680;674680;null;90660;49840;5;5;null;390;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;09/01/2021;747940;747940;null;73260;54880;6;6;null;430;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;10/01/2021;813000;813000;null;65060;58760;6;6;null;460;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;11/01/2021;870600;870600;null;57600;61570;7;7;null;480;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;12/01/2021;928790;928790;null;58190;63780;7;7;null;490;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;13/01/2021;1925670;1925670;null;996880;199120;15;15;null;1540;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;14/01/2021;3299830;3299830;null;1374160;387970;26;26;null;3010;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;15/01/2021;4173750;4154170;19580;873920;499870;32;32;0;3880;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;16/01/2021;4632460;4610250;22210;458710;554930;36;36;0;4300;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;17/01/2021;4721420;4687080;34340;88960;558350;37;36;0;4330;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;18/01/2021;4925290;4859830;65460;203870;579240;38;38;1;4490;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;19/01/2021;4981220;4885130;96090;55930;578920;39;38;1;4490;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;20/01/2021;5010300;4896280;114020;29080;440660;39;38;1;3420;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;21/01/2021;5523350;5343170;180180;513050;317650;43;41;1;2460;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;22/01/2021;6148080;5947250;200830;624730;282050;48;46;2;2190;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;23/01/2021;6187680;5962960;224720;39600;222170;48;46;2;1720;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;24/01/2021;6296260;6044410;251850;108580;224980;49;47;2;1740;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;25/01/2021;6451050;6163900;287150;154790;217970;5;48;2;1690;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Mexico;MEX;26/01/2021;6523190;6210050;313140;72140;220280;51;48;2;1710;Pfizer/BioNTech;Secretary of Health;https://www.gob.mx/salud/prensa/034-mexico-garantiza-seguridad-sanitaria-en-vacunas-contra-covid-19-que-arriban-al-pais-secretaria-de-salud?idiom=es
Contry_Vaccinations;Myanmar;MMR;26/01/2021;0;0;null;null;null;0;0;null;null;Covishield;Ministry of Health;https://www.mohs.gov.mm/page/13899
Contry_Vaccinations;Myanmar;MMR;27/01/2021;38000;38000;null;38000;38000;1;1;null;700;Covishield;Ministry of Health;https://www.mohs.gov.mm/page/13899
Contry_Vaccinations;Netherlands;NLD;06/01/2021;60000;null;null;null;null;4;null;null;null;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;07/01/2021;150000;null;null;90000;90000;9;null;null;5250;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;08/01/2021;270000;null;null;120000;105000;16;null;null;6130;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;09/01/2021;300000;null;null;30000;80000;18;null;null;4670;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;10/01/2021;340000;null;null;40000;70000;2;null;null;4090;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;11/01/2021;355000;null;null;15000;59000;21;null;null;3440;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;12/01/2021;450000;null;null;95000;65000;26;null;null;3790;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;13/01/2021;470000;null;null;20000;58570;27;null;null;3420;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;14/01/2021;null;null;null;null;51430;null;null;null;3000;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;15/01/2021;550000;null;null;null;40000;32;null;null;2330;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma
Contry_Vaccinations;Netherlands;NLD;16/01/2021;null;null;null;null;51430;null;null;null;3000;Moderna, Pfizer/BioNTech;National Institute for Public Health and the Environment;https://www.rivm.nl/covid-19-vaccinatie/cijfers-vaccinatieprogramma

